customer_id,signup_date,country,acquisition_channel
3166,2024-02-12,UK,Organic
3167,2023-10-11,Austria,Paid Search
3168,2023-02-03,Poland,Organic
3169,2024-01-04,Germany,Social
3170,2023-10-10,Germany,Email
3171,2023-05-13,Germany,Referral
3172,2023-12-15,Italy,Organic
3173,2024-09-05,UK,Email
3174,2024-04-15,Germany,Email
3175,2024-05-13,Germany,Email
3176,2023-06-06,Germany,Social
3177,2023-12-03,Poland,Organic
3178,2023-02-12,France,Email
3179,2023-09-06,Germany,Social
3180,2023-10-25,Spain,Social
3181,2023-12-31,Netherlands,Organic
3182,2024-01-09,Spain,Organic
3183,2023-12-20,Italy,Organic
3184,2023-06-22,Germany,Paid Search
3185,2023-07-30,Germany,Paid Search
3186,2023-10-03,Germany,Email
3187,2023-10-05,Spain,Organic
3188,2024-10-19,Poland,Organic
3189,2024-03-13,Germany,Paid Search
3190,2023-06-29,Spain,Organic
3191,2024-01-23,Spain,Paid Search
3192,2023-02-12,Austria,Social
3193,2023-10-03,France,Referral
3194,2023-05-20,Germany,Organic
3195,2023-10-29,Spain,Organic
3196,2023-11-03,Italy,Email
3197,2024-02-10,Spain,Organic
3198,2023-12-21,Italy,Social
3199,2023-01-27,France,Social
3200,2023-04-01,Netherlands,Email
3201,2023-08-29,Germany,Organic
3202,2023-12-09,France,Referral
3203,2023-08-01,Germany,Referral
3204,2023-09-26,Germany,Organic
3205,2023-08-18,Germany,Paid Search
3206,2023-09-19,Netherlands,Paid Search
3207,2023-10-02,Poland,Organic
3208,2023-01-15,Germany,Referral
3209,2024-05-12,France,Organic
3210,2023-06-07,Germany,Organic
3211,2023-07-23,France,Organic
3212,2024-05-14,Germany,Social
3213,2023-05-02,UK,Email
3214,2023-04-17,Poland,Social
3215,2024-01-02,UK,Social
3216,2023-06-22,Netherlands,Organic
3217,2023-10-17,Spain,Social
3218,2023-08-20,Germany,Paid Search
3219,2024-03-19,France,Paid Search
3220,2023-04-14,Germany,Social
3221,2024-02-08,France,Referral
3222,2023-11-30,Poland,Social
3223,2023-07-16,UK,Social
3224,2023-01-15,France,Paid Search
3225,2023-04-26,Germany,Organic
3226,2023-02-05,Germany,Paid Search
3227,2024-01-20,Poland,Social
3228,2023-12-13,Germany,Social
3229,2024-08-08,Spain,Social
3230,2023-11-02,Germany,Paid Search
3231,2023-04-15,Germany,Organic
3232,2023-12-05,Germany,Organic
3233,2023-10-25,Poland,Social
3234,2023-12-11,Germany,Referral
3235,2023-09-28,Spain,Paid Search
3236,2024-03-16,Germany,Social
3237,2023-06-26,Netherlands,Social
3238,2023-11-26,UK,Organic
3239,2023-07-21,Netherlands,Organic
3240,2023-08-28,Germany,Organic
3241,2023-08-06,Germany,Referral
3242,2023-10-20,Poland,Organic
3243,2023-11-18,UK,Paid Search
3244,2023-12-17,Germany,Paid Search
3245,2023-08-07,France,Social
3246,2023-10-05,Germany,Organic
3247,2023-09-04,France,Referral
3248,2023-04-27,France,Paid Search
3249,2023-07-03,Germany,Referral
3250,2023-11-16,France,Social
3251,2024-06-22,Netherlands,Paid Search
3252,2023-05-02,Poland,Social
3253,2023-09-16,Spain,Social
3254,2024-04-12,UK,Organic
3255,2023-05-26,Spain,Social
3256,2023-07-02,Germany,Social
3257,2023-12-21,Netherlands,Social
3258,2023-12-13,Germany,Social
3259,2024-08-20,Germany,Social
3260,2023-10-09,Netherlands,Paid Search
3261,2023-11-17,Germany,Paid Search
3262,2023-09-02,Netherlands,Organic
3263,2023-10-26,Netherlands,Social
3264,2023-02-16,Germany,Organic
3265,2024-01-07,France,Organic
3266,2023-09-05,Netherlands,Email
3267,2024-05-07,Spain,Organic
3268,2023-07-08,Italy,Organic
3269,2023-07-21,Germany,Email
3270,2024-02-16,Italy,Social
3271,2024-01-25,France,Email
3272,2024-05-19,Germany,Paid Search
3273,2023-09-26,Netherlands,Social
3274,2024-03-08,Germany,Referral
3275,2023-08-10,Germany,Organic
3276,2024-07-30,Germany,Organic
3277,2024-04-03,Italy,Organic
3278,2023-10-01,Poland,Email
3279,2023-09-27,Austria,Organic
3280,2023-08-04,Germany,Paid Search
3281,2023-05-08,France,Paid Search
3282,2024-02-11,Italy,Referral
3283,2023-07-25,Germany,Paid Search
3284,2023-11-18,France,Paid Search
3285,2023-06-30,Germany,Referral
3286,2023-03-18,UK,Organic
3287,2023-11-28,Netherlands,Social
3288,2023-09-03,Germany,Organic
3289,2023-09-26,Germany,Organic
3290,2024-01-28,Spain,Organic
3291,2023-12-28,Netherlands,Paid Search
3292,2023-02-25,Germany,Organic
3293,2023-04-18,Germany,Email
3294,2023-06-12,Austria,Paid Search
3295,2023-02-25,Netherlands,Paid Search
3296,2023-08-30,UK,Social
3297,2024-02-27,Netherlands,Referral
3298,2023-09-08,Austria,Paid Search
3299,2023-05-14,Germany,Organic
3300,2023-08-16,Germany,Organic
3301,2023-11-17,France,Email
3302,2024-05-13,Italy,Email
3303,2023-08-22,Germany,Paid Search
3304,2023-11-22,Germany,Organic
3305,2024-04-18,Germany,Paid Search
3306,2023-09-10,Netherlands,Social
3307,2024-07-13,Netherlands,Paid Search
3308,2023-08-15,France,Organic
3309,2023-03-30,Germany,Paid Search
3310,2023-10-24,Spain,Social
3311,2023-06-03,Germany,Referral
3312,2023-05-14,Spain,Organic
3313,2023-12-10,Germany,Referral
3314,2023-09-17,Poland,Paid Search
3315,2024-08-16,France,Social
3316,2023-04-19,Netherlands,Email
3317,2023-05-17,Germany,Social
3318,2024-01-30,Germany,Organic
3319,2023-04-11,Spain,Organic
3320,2023-11-20,UK,Email
3321,2023-04-27,Spain,Social
3322,2024-04-13,UK,Paid Search
3323,2023-08-07,UK,Social
3324,2023-07-23,Italy,Organic
3325,2023-08-17,France,Organic
3326,2023-08-26,Poland,Email
3327,2023-04-02,France,Paid Search
3328,2023-07-02,Germany,Organic
3329,2023-03-08,Spain,Paid Search
3330,2023-04-24,Germany,Referral
3331,2023-10-06,Germany,Organic
3332,2023-08-19,Germany,Organic
3333,2024-05-17,UK,Paid Search
3334,2023-04-11,Netherlands,Organic
3335,2024-06-19,Germany,Organic
3336,2023-10-02,Germany,Organic
3337,2024-04-03,Germany,Organic
3338,2023-09-25,Germany,Social
3339,2024-05-04,Germany,Organic
3340,2024-02-20,Germany,Paid Search
3341,2023-08-17,Italy,Social
3342,2023-05-15,Spain,Organic
3343,2023-02-22,Germany,Organic
3344,2023-11-17,Germany,Referral
3345,2023-07-09,Germany,Social
3346,2024-02-02,France,Social
3347,2024-06-16,France,Paid Search
3348,2023-12-15,Poland,Referral
3349,2023-04-21,Spain,Organic
3350,2023-06-19,France,Organic
3351,2023-10-06,Germany,Email
3352,2024-03-29,Netherlands,Organic
3353,2023-10-09,Poland,Social
3354,2024-02-11,Germany,Organic
3355,2023-05-07,Italy,Paid Search
3356,2023-06-20,Germany,Social
3357,2024-04-13,Spain,Paid Search
3358,2023-08-08,Germany,Social
3359,2023-11-21,UK,Organic
3360,2024-04-15,Germany,Organic
3361,2023-07-06,UK,Social
3362,2023-07-25,UK,Organic
3363,2023-05-18,Netherlands,Social
3364,2023-09-29,Netherlands,Paid Search
3365,2023-07-09,Germany,Paid Search
3366,2024-02-24,Spain,Paid Search
3367,2023-11-20,Germany,Email
3368,2023-11-24,Netherlands,Paid Search
3369,2023-09-12,Germany,Organic
3370,2023-04-05,France,Referral
3371,2024-02-11,France,Organic
3372,2023-11-26,Austria,Email
3373,2023-08-08,Netherlands,Organic
3374,2023-11-30,Germany,Paid Search
3375,2023-06-02,Spain,Paid Search
3376,2024-01-03,Germany,Organic
3377,2024-05-27,Germany,Social
3378,2023-10-09,France,Organic
3379,2023-09-05,Spain,Paid Search
3380,2023-08-03,Austria,Email
3381,2024-07-01,Poland,Social
3382,2023-06-23,Germany,Paid Search
3383,2023-08-23,Germany,Paid Search
3384,2023-10-10,Italy,Organic
3385,2023-03-14,Germany,Referral
3386,2023-09-22,UK,Social
3387,2024-05-09,Austria,Social
3388,2023-03-20,Germany,Paid Search
3389,2023-06-23,France,Paid Search
3390,2023-07-18,Italy,Organic
3391,2023-05-17,Netherlands,Organic
3392,2023-05-20,Poland,Paid Search
3393,2023-07-06,Netherlands,Organic
3394,2024-04-18,Germany,Organic
3395,2023-06-03,Italy,Paid Search
3396,2023-05-24,Spain,Paid Search
3397,2023-07-02,Poland,Paid Search
3398,2024-08-08,France,Email
3399,2024-01-01,UK,Social
3400,2023-12-01,Germany,Organic
3401,2024-05-06,Germany,Email
3402,2023-07-24,Austria,Paid Search
3403,2023-09-07,Austria,Paid Search
3404,2023-02-15,UK,Email
3405,2023-11-18,Austria,Organic
3406,2023-09-19,France,Social
3407,2024-01-25,Italy,Organic
3408,2023-04-29,Netherlands,Organic
3409,2024-07-03,Spain,Paid Search
3410,2024-07-12,Spain,Organic
3411,2023-07-09,Netherlands,Organic
3412,2023-03-22,Italy,Paid Search
3413,2023-08-10,France,Paid Search
3414,2024-05-10,Italy,Paid Search
3415,2024-05-04,Germany,Organic
3416,2024-05-14,Germany,Paid Search
3417,2024-05-09,Spain,Paid Search
3418,2023-04-24,Spain,Paid Search
3419,2023-04-04,Poland,Social
3420,2023-05-28,Germany,Referral
3421,2024-03-06,Germany,Organic
3422,2024-03-11,UK,Paid Search
3423,2024-01-21,Poland,Email
3424,2023-10-11,Austria,Social
3425,2023-03-13,Italy,Referral
3426,2023-07-01,UK,Social
3427,2024-01-05,Italy,Social
3428,2023-06-09,Germany,Organic
3429,2023-07-16,Poland,Organic
3430,2024-01-05,UK,Social
3431,2023-12-09,France,Paid Search
3432,2023-12-12,UK,Email
3433,2023-11-24,Spain,Referral
3434,2023-11-04,Germany,Organic
3435,2024-04-30,Germany,Paid Search
3436,2023-06-16,Spain,Email
3437,2023-10-05,Austria,Email
3438,2023-05-31,Netherlands,Email
3439,2023-02-27,Germany,Social
3440,2023-09-12,Netherlands,Referral
3441,2024-11-28,Germany,Paid Search
3442,2023-10-02,Germany,Organic
3443,2023-07-25,Germany,Organic
3444,2023-06-18,UK,Paid Search
3445,2024-06-29,Germany,Email
3446,2023-07-31,Germany,Paid Search
3447,2024-06-17,Germany,Social
3448,2023-09-22,Netherlands,Paid Search
3449,2023-03-19,Germany,Social
3450,2024-01-07,Germany,Organic
3451,2023-05-12,UK,Paid Search
3452,2023-04-11,Spain,Organic
3453,2023-12-06,Italy,Paid Search
3454,2023-10-15,France,Paid Search
3455,2023-10-10,Spain,Social
3456,2023-12-02,Italy,Paid Search
3457,2023-08-02,Netherlands,Referral
3458,2024-01-06,UK,Referral
3459,2023-06-30,Germany,Organic
3460,2024-01-11,Germany,Organic
3461,2024-04-24,Germany,Organic
3462,2023-09-29,France,Organic
3463,2024-02-29,Austria,Organic
3464,2023-08-29,Germany,Email
3465,2024-01-08,UK,Referral
3466,2023-12-30,Austria,Organic
3467,2023-04-22,Netherlands,Email
3468,2024-03-15,Germany,Email
3469,2024-02-08,Austria,Paid Search
3470,2023-04-17,Germany,Email
3471,2023-05-20,Germany,Referral
3472,2023-08-31,France,Referral
3473,2023-08-04,Germany,Social
3474,2024-02-23,Italy,Paid Search
3475,2023-09-12,Germany,Organic
3476,2023-09-08,Italy,Referral
3477,2023-05-21,Germany,Organic
3478,2023-05-08,Poland,Paid Search
3479,2023-05-05,Germany,Organic
3480,2023-07-06,Poland,Paid Search
3481,2023-06-30,Germany,Organic
3482,2023-10-06,Poland,Email
3483,2023-10-30,Italy,Paid Search
3484,2024-05-20,UK,Paid Search
3485,2023-01-27,Germany,Paid Search
3486,2023-02-04,Netherlands,Social
3487,2023-07-23,Netherlands,Email
3488,2023-06-30,UK,Referral
3489,2024-06-29,Netherlands,Email
3490,2023-11-13,Austria,Paid Search
3491,2023-07-18,Austria,Email
3492,2023-10-05,UK,Paid Search
3493,2024-03-02,Germany,Social
3494,2023-09-06,Germany,Social
3495,2024-02-17,Spain,Paid Search
3496,2023-08-23,Austria,Paid Search
3497,2023-12-14,France,Social
3498,2023-12-24,Germany,Paid Search
3499,2023-12-24,France,Social
3500,2023-02-20,France,Paid Search
3501,2024-01-02,Austria,Social
3502,2023-05-28,Netherlands,Email
3503,2023-06-07,Germany,Organic
3504,2023-07-29,Germany,Organic
3505,2023-08-15,Germany,Social
3506,2024-01-05,Netherlands,Organic
3507,2023-04-04,Netherlands,Organic
3508,2024-07-01,Germany,Social
3509,2023-10-12,Germany,Organic
3510,2024-02-21,Poland,Social
3511,2023-04-05,Italy,Organic
3512,2023-04-07,UK,Organic
3513,2023-10-13,UK,Paid Search
3514,2024-11-03,Austria,Referral
3515,2024-05-24,Spain,Paid Search
3516,2024-08-18,Austria,Paid Search
3517,2023-11-02,Germany,Paid Search
3518,2023-02-25,Germany,Social
3519,2023-06-13,Germany,Social
3520,2023-06-19,Italy,Organic
3521,2023-08-18,Netherlands,Organic
3522,2024-01-13,Germany,Paid Search
3523,2023-07-04,Austria,Social
3524,2023-08-18,Austria,Email
3525,2024-04-02,Germany,Social
3526,2024-03-27,Netherlands,Social
3527,2023-12-16,Netherlands,Paid Search
3528,2024-04-22,Germany,Social
3529,2024-01-29,Netherlands,Social
3530,2024-05-22,Germany,Organic
3531,2023-07-20,Poland,Referral
3532,2023-12-25,Italy,Paid Search
3533,2023-12-28,Poland,Social
3534,2023-10-17,Spain,Social
3535,2023-10-27,Germany,Email
3536,2024-04-23,France,Organic
3537,2023-07-07,Spain,Email
3538,2023-08-06,Germany,Organic
3539,2024-03-04,Spain,Organic
3540,2023-12-08,Germany,Email
3541,2024-03-01,Germany,Organic
3542,2023-05-18,UK,Social
3543,2023-04-30,Netherlands,Paid Search
3544,2024-01-10,UK,Referral
3545,2023-05-23,Netherlands,Email
3546,2023-09-15,France,Paid Search
3547,2024-02-23,Spain,Email
3548,2023-11-13,Netherlands,Organic
3549,2023-06-28,UK,Social
3550,2023-11-05,France,Email
3551,2024-05-12,UK,Social
3552,2023-10-23,Germany,Social
3553,2023-02-01,Netherlands,Email
3554,2023-10-09,Germany,Social
3555,2023-11-06,Italy,Referral
3556,2024-02-09,Italy,Organic
3557,2024-01-23,UK,Paid Search
3558,2023-12-30,Italy,Email
3559,2023-11-16,Netherlands,Paid Search
3560,2023-05-10,Germany,Paid Search
3561,2023-05-23,Spain,Email
3562,2023-09-19,Austria,Paid Search
3563,2023-03-06,Germany,Organic
3564,2024-01-15,Germany,Organic
3565,2023-06-13,UK,Paid Search
3566,2023-04-27,France,Paid Search
3567,2024-01-27,Netherlands,Organic
3568,2023-05-12,UK,Email
3569,2023-12-05,Spain,Organic
3570,2024-05-03,Germany,Email
3571,2023-05-28,France,Referral
3572,2023-07-16,Italy,Paid Search
3573,2023-05-18,France,Referral
3574,2024-03-07,UK,Organic
3575,2023-10-04,Germany,Social
3576,2023-06-30,Germany,Referral
3577,2024-03-02,France,Email
3578,2023-09-04,France,Organic
3579,2023-05-12,Spain,Organic
3580,2023-08-02,Netherlands,Organic
3581,2023-08-26,Poland,Referral
3582,2023-03-18,Italy,Organic
3583,2023-02-23,Germany,Paid Search
3584,2024-02-12,Germany,Paid Search
3585,2023-04-25,Italy,Paid Search
3586,2024-01-05,Germany,Paid Search
3587,2023-11-27,France,Paid Search
3588,2024-04-23,Germany,Social
3589,2023-10-08,Netherlands,Paid Search
3590,2023-08-23,Germany,Paid Search
3591,2023-07-18,Germany,Paid Search
3592,2023-06-22,UK,Paid Search
3593,2023-07-17,Spain,Email
3594,2023-11-08,Germany,Paid Search
3595,2024-01-08,Spain,Paid Search
3596,2023-03-04,France,Organic
3597,2023-11-30,France,Organic
3598,2023-06-30,France,Email
3599,2024-05-26,Germany,Email
3600,2023-10-12,Germany,Organic
3601,2023-03-22,Poland,Paid Search
3602,2023-12-06,Germany,Paid Search
3603,2023-03-30,Austria,Social
3604,2023-05-14,Germany,Organic
3605,2023-09-03,France,Referral
3606,2023-06-01,UK,Organic
3607,2023-12-29,Italy,Referral
3608,2023-08-27,Germany,Organic
3609,2023-05-29,Germany,Paid Search
3610,2023-10-28,Netherlands,Organic
3611,2023-05-02,Germany,Organic
3612,2023-11-02,Netherlands,Referral
3613,2023-01-26,Italy,Paid Search
3614,2023-02-23,Germany,Organic
3615,2023-10-15,Italy,Referral
3616,2024-03-23,Germany,Organic
3617,2023-11-02,Poland,Organic
3618,2023-05-07,Austria,Organic
3619,2023-06-19,Netherlands,Paid Search
3620,2023-05-19,Austria,Referral
3621,2023-06-30,Italy,Organic
3622,2023-08-02,Germany,Social
3623,2024-08-06,Germany,Organic
3624,2024-03-02,Germany,Organic
3625,2023-10-27,France,Social
3626,2023-09-21,Netherlands,Social
3627,2023-12-11,UK,Social
3628,2023-05-12,Netherlands,Organic
3629,2023-08-23,France,Organic
3630,2024-02-18,Germany,Social
3631,2023-08-01,Germany,Social
3632,2023-03-28,Austria,Paid Search
3633,2023-08-24,France,Organic
3634,2023-12-08,Germany,Email
3635,2023-07-26,Germany,Organic
3636,2024-01-24,Austria,Social
3637,2023-05-01,Germany,Social
3638,2023-10-01,Netherlands,Organic
3639,2024-03-05,Germany,Paid Search
3640,2023-07-09,Germany,Paid Search
3641,2023-12-17,Spain,Social
3642,2023-12-23,Netherlands,Referral
3643,2023-04-13,Netherlands,Paid Search
3644,2023-06-24,Germany,Organic
3645,2023-10-13,Austria,Paid Search
3646,2023-10-01,UK,Social
3647,2024-10-06,Austria,Paid Search
3648,2023-10-25,Germany,Email
3649,2023-09-17,France,Organic
3650,2023-09-06,Germany,Organic
3651,2023-06-25,Spain,Organic
3652,2024-01-11,Spain,Email
3653,2024-02-17,UK,Social
3654,2023-07-07,Germany,Paid Search
3655,2023-05-21,Germany,Paid Search
3656,2024-01-13,Germany,Referral
3657,2023-09-12,Italy,Email
3658,2024-02-29,Germany,Paid Search
3659,2024-09-16,Germany,Email
3660,2024-03-02,France,Referral
3661,2023-12-30,Germany,Paid Search
3662,2023-12-14,Austria,Paid Search
3663,2024-04-15,Germany,Paid Search
3664,2024-07-21,Poland,Paid Search
3665,2023-08-04,Netherlands,Email
3666,2023-12-21,UK,Paid Search
3667,2023-03-17,France,Organic
3668,2023-10-26,Netherlands,Paid Search
3669,2024-08-14,Netherlands,Social
3670,2024-09-02,Germany,Organic
3671,2023-09-24,Poland,Paid Search
3672,2023-12-21,France,Organic
3673,2023-11-01,France,Email
3674,2023-07-07,France,Organic
3675,2023-06-30,Netherlands,Organic
3676,2023-03-17,France,Email
3677,2023-04-09,France,Organic
3678,2023-12-29,Germany,Social
3679,2023-09-05,France,Paid Search
3680,2023-04-21,Germany,Email
3681,2024-05-23,Italy,Organic
3682,2024-04-18,Germany,Organic
3683,2023-06-19,Austria,Organic
3684,2023-12-01,Netherlands,Referral
3685,2023-07-11,Spain,Email
3686,2024-04-15,Austria,Organic
3687,2023-08-16,Germany,Organic
3688,2024-05-04,UK,Organic
3689,2024-02-21,Germany,Organic
3690,2023-12-12,Germany,Organic
3691,2024-02-29,France,Email
3692,2023-03-17,Netherlands,Organic
3693,2023-07-24,Italy,Email
3694,2024-01-27,Germany,Organic
3695,2024-04-06,Spain,Email
3696,2024-05-09,Germany,Paid Search
3697,2023-02-25,Germany,Organic
3698,2023-09-12,Germany,Email
3699,2023-05-05,UK,Organic
3700,2023-03-08,UK,Email
3701,2023-11-29,Germany,Email
3702,2023-05-03,Germany,Referral
3703,2023-11-16,UK,Email
3704,2023-07-26,Italy,Organic
3705,2023-12-12,Germany,Paid Search
3706,2024-02-04,Spain,Social
3707,2023-09-10,Netherlands,Paid Search
3708,2023-05-24,France,Paid Search
3709,2024-03-30,Germany,Organic
3710,2023-03-22,Poland,Social
3711,2023-05-09,France,Paid Search
3712,2023-07-19,France,Organic
3713,2023-03-29,Italy,Referral
3714,2023-02-22,Italy,Email
3715,2024-02-10,Spain,Paid Search
3716,2024-03-23,Italy,Organic
3717,2023-10-14,Germany,Social
3718,2023-08-13,Spain,Organic
3719,2023-08-08,Germany,Social
3720,2024-01-13,Italy,Email
3721,2023-02-20,France,Organic
3722,2023-06-17,Germany,Organic
3723,2023-07-11,France,Organic
3724,2023-09-03,Spain,Paid Search
3725,2023-12-22,UK,Social
3726,2023-04-29,Spain,Organic
3727,2024-05-08,Germany,Referral
3728,2023-07-02,Germany,Social
3729,2023-07-16,UK,Organic
3730,2024-02-08,France,Paid Search
3731,2023-07-29,Netherlands,Paid Search
3732,2023-11-11,Austria,Paid Search
3733,2023-08-01,Netherlands,Social
3734,2023-03-01,France,Organic
3735,2023-11-19,UK,Organic
3736,2023-03-15,Poland,Organic
3737,2024-05-02,Netherlands,Organic
3738,2024-05-13,Italy,Social
3739,2023-07-19,Germany,Referral
3740,2024-05-01,Spain,Social
3741,2023-05-07,Germany,Referral
3742,2023-07-01,Spain,Social
3743,2023-09-26,Poland,Organic
3744,2023-04-17,Poland,Email
3745,2023-02-05,Germany,Organic
3746,2023-11-20,Italy,Organic
3747,2023-10-17,Germany,Referral
3748,2024-02-11,France,Social
3749,2024-02-07,Netherlands,Referral
3750,2023-12-03,UK,Organic
3751,2024-07-02,Germany,Email
3752,2023-04-14,Netherlands,Organic
3753,2024-01-30,Netherlands,Paid Search
3754,2024-01-01,UK,Email
3755,2023-08-30,UK,Paid Search
3756,2023-12-23,Spain,Social
3757,2023-07-03,France,Email
3758,2024-03-27,Germany,Email
3759,2024-08-31,UK,Organic
3760,2023-10-02,Spain,Organic
3761,2023-12-06,Germany,Referral
3762,2023-04-19,Germany,Social
3763,2023-11-27,Poland,Paid Search
3764,2023-04-29,Italy,Organic
3765,2023-06-19,Netherlands,Organic
3766,2023-11-18,Spain,Referral
3767,2023-10-03,Austria,Paid Search
3768,2023-06-22,UK,Email
3769,2024-10-20,Germany,Organic
3770,2023-09-11,Netherlands,Organic
3771,2023-10-13,Poland,Social
3772,2023-07-22,Netherlands,Email
3773,2023-07-11,Germany,Organic
3774,2023-09-26,Poland,Paid Search
3775,2023-09-25,Spain,Social
3776,2023-10-29,France,Organic
3777,2024-03-19,Austria,Paid Search
3778,2023-07-20,Spain,Social
3779,2023-08-28,Italy,Organic
3780,2023-05-30,Austria,Social
3781,2023-08-01,Germany,Organic
3782,2024-05-09,Spain,Social
3783,2023-04-18,France,Email
3784,2023-02-24,Italy,Email
3785,2024-03-29,Poland,Social
3786,2023-01-15,Italy,Social
3787,2023-11-15,Spain,Paid Search
3788,2024-08-04,Italy,Paid Search
3789,2023-09-17,Germany,Organic
3790,2023-08-19,France,Social
3791,2023-11-25,Germany,Organic
3792,2023-02-02,Italy,Paid Search
3793,2023-04-18,Netherlands,Paid Search
3794,2023-09-13,Netherlands,Social
3795,2023-11-05,Germany,Paid Search
3796,2023-03-31,Netherlands,Paid Search
3797,2023-09-16,France,Social
3798,2024-09-08,Austria,Referral
3799,2023-08-16,Italy,Social
3800,2024-08-13,UK,Organic
3801,2024-04-04,Italy,Email
3802,2023-07-21,Germany,Organic
3803,2024-05-24,Germany,Organic
3804,2023-10-29,Netherlands,Organic
3805,2023-08-05,Spain,Paid Search
3806,2023-08-07,Germany,Social
3807,2023-03-04,Germany,Paid Search
3808,2023-06-14,UK,Email
3809,2023-02-24,Germany,Social
3810,2024-10-02,France,Organic
3811,2024-03-11,UK,Paid Search
3812,2023-10-17,Poland,Social
3813,2024-09-05,Germany,Paid Search
3814,2023-09-24,Germany,Paid Search
3815,2023-11-16,Germany,Paid Search
3816,2023-02-07,Germany,Paid Search
3817,2023-12-10,Spain,Paid Search
3818,2023-06-10,France,Email
3819,2024-06-09,Germany,Organic
3820,2023-09-28,Poland,Organic
3821,2023-05-07,Spain,Social
3822,2023-08-25,Germany,Email
3823,2024-07-09,Germany,Social
3824,2024-01-06,Italy,Paid Search
3825,2024-10-25,Netherlands,Referral
3826,2024-10-11,Austria,Paid Search
3827,2023-09-06,Germany,Paid Search
3828,2024-01-15,Spain,Social
3829,2023-03-28,Germany,Paid Search
3830,2023-01-24,Germany,Social
3831,2023-12-21,Spain,Referral
3832,2023-08-17,Spain,Organic
3833,2023-04-26,Germany,Organic
3834,2023-06-18,Germany,Paid Search
3835,2023-07-03,Spain,Paid Search
3836,2023-10-30,Germany,Social
3837,2023-10-26,Germany,Referral
3838,2023-09-25,Germany,Social
3839,2024-03-01,Germany,Referral
3840,2024-06-06,Italy,Organic
3841,2023-10-27,Germany,Organic
3842,2023-06-10,UK,Paid Search
3843,2023-05-24,Netherlands,Email
3844,2023-04-26,Germany,Organic
3845,2023-03-22,Netherlands,Organic
3846,2023-05-05,Germany,Paid Search
3847,2023-04-02,Italy,Paid Search
3848,2024-02-25,Italy,Social
3849,2023-09-10,Italy,Email
3850,2023-09-20,France,Organic
3851,2023-05-31,Italy,Paid Search
3852,2023-04-10,Netherlands,Organic
3853,2023-02-21,France,Organic
3854,2023-07-17,Germany,Paid Search
3855,2024-01-04,Germany,Social
3856,2024-02-09,Germany,Social
3857,2023-05-15,Germany,Social
3858,2023-07-30,Poland,Email
3859,2023-09-30,Austria,Organic
3860,2024-02-14,Germany,Social
3861,2024-01-11,Austria,Social
3862,2024-09-02,Spain,Organic
3863,2023-08-31,UK,Paid Search
3864,2023-04-15,Austria,Organic
3865,2023-09-19,Spain,Organic
3866,2023-11-06,UK,Organic
3867,2024-07-09,Germany,Organic
3868,2023-07-19,Germany,Referral
3869,2024-08-25,Poland,Email
3870,2023-08-17,Germany,Social
3871,2023-12-11,Germany,Social
3872,2024-01-26,Germany,Referral
3873,2023-08-08,UK,Paid Search
3874,2023-02-16,France,Paid Search
3875,2023-04-18,Poland,Social
3876,2023-02-22,France,Referral
3877,2023-04-02,Poland,Email
3878,2023-03-28,UK,Organic
3879,2023-11-30,UK,Social
3880,2024-04-25,Germany,Organic
3881,2023-04-06,Germany,Organic
3882,2024-02-28,Italy,Paid Search
3883,2023-05-26,Spain,Social
3884,2023-04-13,France,Organic
3885,2023-12-23,Poland,Paid Search
3886,2024-06-08,Italy,Social
3887,2023-05-07,Germany,Organic
3888,2023-10-01,UK,Email
3889,2023-03-18,Italy,Paid Search
3890,2024-01-21,Italy,Social
3891,2023-05-01,Germany,Organic
3892,2024-01-01,Germany,Referral
3893,2023-11-04,France,Referral
3894,2023-03-18,Germany,Organic
3895,2023-12-08,Germany,Social
3896,2024-05-20,Netherlands,Email
3897,2023-05-16,UK,Organic
3898,2023-07-27,Germany,Social
3899,2023-02-23,UK,Email
3900,2023-08-05,Germany,Paid Search
3901,2024-01-10,France,Referral
3902,2023-07-30,Italy,Organic
3903,2023-12-18,Poland,Referral
3904,2023-10-26,Germany,Referral
3905,2023-08-02,Italy,Organic
3906,2023-11-26,Poland,Paid Search
3907,2023-09-17,UK,Social
3908,2023-11-30,Austria,Email
3909,2023-07-30,Germany,Organic
3910,2024-01-31,Germany,Paid Search
3911,2024-04-29,Italy,Email
3912,2023-07-15,UK,Paid Search
3913,2023-03-07,France,Social
3914,2023-06-29,Germany,Social
3915,2023-08-12,Germany,Referral
3916,2023-11-15,Germany,Organic
3917,2023-07-07,Germany,Referral
3918,2024-05-15,Austria,Social
3919,2024-04-26,Germany,Referral
3920,2023-12-17,Italy,Organic
3921,2024-03-28,Germany,Social
3922,2024-02-29,Germany,Email
3923,2023-07-15,Poland,Email
3924,2023-06-22,Germany,Organic
3925,2023-10-31,Germany,Paid Search
3926,2023-06-04,Italy,Organic
3927,2023-10-08,Germany,Organic
3928,2023-09-26,Germany,Social
3929,2023-07-13,Austria,Referral
3930,2023-04-03,France,Social
3931,2023-08-21,Netherlands,Organic
3932,2023-06-23,Germany,Organic
3933,2023-06-25,Germany,Paid Search
3934,2023-12-01,France,Organic
3935,2023-08-15,Netherlands,Email
3936,2023-12-10,Germany,Organic
3937,2023-04-02,Poland,Organic
3938,2023-12-18,Spain,Social
3939,2023-06-23,UK,Organic
