order_id,customer_id,order_date,channel,status
738,3596,2023-09-11,Email,completed
739,2184,2024-03-04,Social,completed
740,2031,2024-12-27,Organic,completed
741,839,2024-04-04,Organic,completed
742,3793,2024-11-28,Paid Search,completed
743,2677,2024-01-30,Organic,completed
744,2424,2024-04-30,Paid Search,completed
745,3161,2024-06-27,Organic,completed
746,416,2024-01-31,Paid Search,completed
747,3466,2024-06-29,Social,completed
748,2010,2024-04-07,Social,completed
749,3212,2024-07-09,Paid Search,returned
750,2864,2024-07-22,Social,completed
751,1799,2024-09-11,Social,completed
752,3089,2024-02-18,Paid Search,completed
753,2904,2024-07-16,Organic,completed
754,14,2024-10-20,Social,completed
755,2850,2024-05-12,Organic,completed
756,2046,2024-10-13,Organic,completed
757,3359,2024-02-19,Organic,completed
758,3242,2024-09-12,Paid Search,completed
759,707,2023-11-15,Referral,completed
760,95,2023-11-01,Paid Search,completed
761,803,2023-12-18,Paid Search,completed
762,2985,2024-11-16,Social,completed
763,3489,2024-07-04,Organic,completed
764,2815,2024-01-26,Email,completed
765,3289,2023-11-20,Referral,completed
766,2370,2023-12-12,Social,completed
767,2036,2024-02-15,Organic,completed
768,3886,2024-06-28,Referral,completed
769,328,2024-11-16,Organic,completed
770,1665,2023-04-18,Organic,completed
771,1121,2024-03-24,Social,returned
772,497,2024-02-23,Social,completed
773,2443,2023-09-06,Organic,completed
774,1058,2024-06-27,Social,completed
775,1848,2024-03-29,Referral,completed
776,566,2024-04-17,Email,completed
777,1532,2024-05-29,Organic,completed
778,817,2023-09-12,Paid Search,completed
779,3599,2024-11-13,Referral,completed
780,2103,2024-11-29,Paid Search,completed
781,3200,2023-05-13,Email,completed
782,1943,2024-03-08,Organic,completed
783,171,2023-11-28,Organic,completed
784,2790,2024-08-09,Organic,cancelled
785,193,2024-04-06,Organic,completed
786,1552,2024-04-01,Email,completed
787,2200,2024-04-13,Organic,completed
788,3123,2024-06-30,Email,completed
789,3602,2024-06-13,Social,completed
790,836,2024-05-04,Paid Search,completed
791,2674,2023-04-19,Paid Search,completed
792,1879,2024-06-02,Social,completed
793,3082,2024-06-25,Paid Search,completed
794,3757,2024-06-23,Email,completed
795,2147,2023-12-15,Organic,completed
796,1154,2024-01-11,Organic,completed
797,3195,2024-02-03,Social,completed
798,2122,2024-12-19,Paid Search,returned
799,3541,2024-05-30,Organic,completed
800,2276,2024-12-03,Social,completed
801,3746,2024-11-13,Email,completed
802,71,2024-04-26,Social,completed
803,2979,2024-11-02,Paid Search,completed
804,1387,2023-12-11,Social,completed
805,2695,2023-11-01,Paid Search,completed
806,3767,2024-04-05,Social,completed
807,2635,2024-07-22,Paid Search,returned
808,2997,2024-12-13,Social,completed
809,661,2024-04-05,Referral,completed
810,706,2023-06-10,Social,completed
811,2307,2024-05-29,Social,completed
812,1710,2024-05-17,Organic,completed
813,453,2024-08-29,Organic,completed
814,2939,2024-05-23,Organic,completed
815,2806,2024-10-19,Paid Search,completed
816,374,2024-01-10,Organic,completed
817,199,2024-06-05,Organic,returned
818,1493,2023-12-17,Organic,cancelled
819,2547,2024-10-08,Referral,returned
820,3589,2024-09-15,Organic,completed
821,1729,2024-03-29,Paid Search,completed
822,342,2024-06-03,Referral,completed
823,3363,2023-09-05,Organic,completed
824,513,2024-12-01,Organic,returned
825,2569,2024-08-09,Social,completed
826,1631,2024-12-03,Social,completed
827,3644,2023-07-07,Email,returned
828,2832,2023-07-31,Social,completed
829,2,2024-05-21,Organic,completed
830,1470,2024-08-11,Organic,completed
831,743,2024-06-30,Paid Search,completed
832,1141,2024-01-30,Organic,completed
833,1567,2024-03-13,Organic,completed
834,2176,2024-03-14,Email,completed
835,3194,2023-06-12,Email,completed
836,350,2024-10-23,Organic,completed
837,1756,2024-08-29,Paid Search,completed
838,3402,2024-01-03,Referral,completed
839,1718,2024-12-13,Social,completed
840,2091,2024-12-25,Social,completed
841,3117,2024-06-15,Social,completed
842,2865,2024-10-06,Paid Search,completed
843,2050,2024-04-13,Email,completed
844,3867,2024-08-23,Organic,completed
845,146,2023-08-15,Social,completed
846,221,2023-10-16,Paid Search,completed
847,1694,2023-07-09,Email,completed
848,660,2024-12-26,Social,completed
849,876,2024-12-19,Organic,returned
850,620,2024-06-14,Email,completed
851,2781,2024-07-28,Paid Search,completed
852,1665,2024-11-13,Email,completed
853,3342,2024-08-02,Organic,completed
854,1010,2024-01-30,Paid Search,completed
855,2514,2024-12-05,Social,completed
856,865,2024-10-19,Organic,completed
857,60,2023-03-30,Paid Search,completed
858,2764,2023-07-22,Email,completed
859,601,2024-09-01,Organic,completed
860,2789,2023-08-24,Paid Search,completed
861,2774,2024-09-20,Email,completed
862,2694,2024-08-14,Organic,cancelled
863,2386,2024-07-16,Organic,completed
864,3553,2023-09-20,Paid Search,completed
865,308,2024-03-23,Referral,completed
866,3729,2023-08-25,Social,completed
867,268,2024-03-28,Email,completed
868,1984,2024-12-20,Referral,completed
869,3699,2024-05-02,Paid Search,completed
870,1078,2024-06-21,Organic,completed
871,3354,2024-11-17,Organic,completed
872,2393,2024-12-19,Social,completed
873,3442,2024-11-15,Social,completed
874,198,2023-06-09,Organic,completed
875,2240,2023-12-11,Email,completed
876,775,2024-08-05,Organic,cancelled
877,75,2024-06-19,Social,completed
878,2765,2024-05-27,Paid Search,completed
879,3016,2024-11-05,Social,completed
880,2970,2024-11-18,Social,completed
881,2932,2023-10-20,Email,completed
882,3202,2024-11-02,Organic,returned
883,1876,2024-05-21,Paid Search,completed
884,1388,2024-07-14,Organic,completed
885,3093,2023-11-04,Paid Search,completed
886,2687,2024-02-06,Organic,completed
887,816,2024-10-12,Email,completed
888,1730,2024-04-20,Paid Search,completed
889,748,2024-11-30,Paid Search,completed
890,3119,2023-10-25,Paid Search,returned
891,1001,2023-09-26,Paid Search,completed
892,2511,2023-09-26,Social,completed
893,2966,2024-06-05,Referral,completed
894,3965,2024-06-21,Paid Search,completed
895,1722,2024-03-29,Email,returned
896,3495,2024-03-31,Paid Search,completed
897,2677,2024-01-05,Paid Search,completed
898,33,2023-11-15,Referral,completed
899,1538,2023-05-07,Organic,completed
900,1549,2024-12-09,Paid Search,returned
901,487,2024-01-14,Email,completed
902,1741,2023-11-26,Social,completed
903,474,2024-08-22,Organic,completed
904,3346,2024-12-29,Organic,completed
905,1425,2024-09-26,Email,completed
906,754,2023-09-11,Paid Search,completed
907,2426,2024-05-03,Paid Search,completed
908,3423,2024-02-10,Organic,completed
909,3740,2024-05-27,Paid Search,returned
910,3593,2024-07-29,Paid Search,completed
911,3540,2024-10-25,Email,completed
912,1390,2024-05-27,Organic,completed
913,2031,2024-11-08,Social,completed
914,1465,2024-06-16,Referral,completed
915,3695,2024-08-21,Organic,completed
916,380,2024-06-20,Social,completed
917,2232,2024-12-21,Organic,completed
918,999,2023-11-10,Paid Search,completed
919,3400,2024-02-21,Paid Search,completed
920,1358,2023-09-23,Social,completed
921,3454,2024-08-01,Referral,completed
922,3714,2024-10-25,Email,completed
923,712,2024-03-25,Organic,completed
924,3035,2023-07-18,Email,completed
925,1396,2024-11-12,Organic,completed
926,1588,2024-09-04,Social,completed
927,1102,2024-12-13,Organic,cancelled
928,2490,2024-09-26,Email,completed
929,1370,2024-09-02,Email,completed
930,2983,2024-02-12,Social,completed
931,3117,2024-01-16,Organic,completed
932,1553,2024-06-08,Organic,completed
933,15,2024-05-14,Organic,completed
934,268,2024-01-16,Paid Search,completed
935,1099,2024-07-11,Paid Search,completed
936,3813,2024-09-08,Organic,completed
937,1548,2024-04-26,Email,completed
938,2995,2024-02-06,Paid Search,cancelled
939,3743,2024-10-05,Social,completed
940,1366,2023-12-30,Social,completed
941,2258,2024-05-04,Organic,completed
942,3406,2024-03-05,Social,completed
943,2480,2023-08-15,Paid Search,completed
944,456,2024-06-15,Paid Search,completed
945,3088,2024-04-29,Social,completed
946,3624,2024-10-17,Organic,completed
947,3085,2023-08-11,Organic,completed
948,3030,2024-09-19,Paid Search,completed
949,3042,2024-06-16,Organic,completed
950,2470,2024-02-28,Organic,completed
951,1003,2024-05-20,Social,completed
952,3653,2024-02-21,Social,completed
953,534,2024-09-06,Organic,completed
954,3315,2024-09-22,Paid Search,completed
955,1417,2024-02-09,Referral,completed
956,2707,2024-09-03,Referral,completed
957,3221,2024-12-21,Paid Search,completed
958,3195,2024-01-08,Referral,completed
959,667,2024-11-13,Email,returned
960,2463,2024-12-07,Organic,completed
961,869,2024-05-10,Organic,completed
962,455,2024-09-20,Organic,completed
963,2064,2024-12-29,Organic,completed
964,3954,2023-11-26,Paid Search,completed
965,3932,2024-03-29,Social,completed
966,2307,2024-10-28,Organic,completed
967,3097,2024-10-08,Social,completed
968,1007,2024-10-16,Organic,completed
969,905,2024-06-16,Organic,completed
970,2842,2023-09-27,Organic,cancelled
971,3144,2024-10-09,Organic,completed
972,2987,2024-08-28,Social,completed
973,426,2024-09-28,Organic,completed
974,1411,2024-04-11,Referral,completed
975,176,2024-08-25,Referral,completed
976,3146,2024-11-07,Organic,completed
977,1250,2024-05-26,Email,completed
978,1706,2024-06-15,Social,completed
979,2328,2024-12-17,Paid Search,completed
980,3,2024-04-21,Organic,completed
981,1405,2024-09-26,Social,completed
982,2933,2024-03-14,Referral,completed
983,1150,2024-05-28,Organic,completed
984,2296,2024-09-09,Referral,completed
985,3916,2024-11-29,Social,completed
986,480,2024-03-10,Organic,completed
987,1076,2024-10-06,Paid Search,completed
988,2743,2024-01-07,Organic,completed
989,2413,2024-07-24,Social,completed
990,3920,2024-11-14,Organic,completed
991,139,2024-08-26,Paid Search,returned
992,3519,2024-07-17,Organic,completed
993,1955,2024-09-22,Referral,completed
994,916,2024-03-21,Organic,completed
995,2020,2024-07-29,Paid Search,completed
996,1623,2024-06-21,Organic,completed
997,740,2024-08-08,Social,completed
998,884,2024-12-19,Organic,completed
999,1158,2024-02-19,Social,completed
1000,2222,2023-11-28,Organic,completed
1001,338,2024-10-05,Referral,completed
1002,360,2024-11-03,Social,completed
1003,1330,2024-08-01,Referral,completed
1004,2844,2024-11-11,Organic,completed
1005,3921,2024-11-11,Paid Search,completed
1006,48,2024-10-13,Social,completed
1007,3895,2024-12-01,Social,completed
1008,2751,2024-04-29,Email,completed
1009,3613,2023-03-20,Organic,completed
1010,2159,2024-09-26,Social,completed
1011,1848,2024-09-02,Social,returned
1012,3139,2024-11-14,Referral,completed
1013,2219,2023-12-02,Email,completed
1014,3600,2023-12-15,Paid Search,completed
1015,3587,2024-01-07,Organic,completed
1016,2140,2024-03-14,Social,completed
1017,2309,2024-09-28,Paid Search,completed
1018,1820,2024-06-09,Email,cancelled
1019,2767,2024-03-30,Organic,completed
1020,2736,2024-02-08,Social,completed
1021,2623,2024-01-18,Referral,completed
1022,254,2024-09-14,Organic,completed
1023,3854,2024-10-06,Organic,completed
1024,1344,2024-12-26,Organic,completed
1025,994,2024-06-24,Organic,cancelled
1026,855,2024-06-08,Organic,completed
1027,288,2023-09-13,Social,completed
1028,1822,2024-04-20,Paid Search,completed
1029,170,2024-05-20,Organic,completed
1030,667,2024-03-15,Paid Search,completed
1031,20,2024-03-23,Paid Search,completed
1032,721,2024-10-23,Social,completed
1033,3979,2024-08-05,Organic,completed
1034,2176,2024-04-22,Organic,cancelled
1035,272,2024-07-04,Organic,completed
1036,2270,2024-06-14,Organic,completed
1037,2420,2024-03-30,Email,completed
1038,2204,2024-10-10,Organic,completed
1039,1345,2024-04-19,Organic,completed
1040,2649,2023-12-16,Paid Search,completed
1041,591,2024-07-13,Email,completed
1042,885,2024-05-20,Email,completed
1043,3977,2024-08-29,Social,completed
1044,1642,2024-11-23,Social,cancelled
1045,612,2023-10-27,Social,returned
1046,877,2023-10-17,Referral,completed
1047,2922,2024-02-03,Organic,returned
1048,474,2023-05-03,Paid Search,completed
1049,1405,2024-10-27,Social,completed
1050,1319,2024-02-24,Social,completed
1051,921,2024-05-08,Referral,completed
1052,1909,2024-08-24,Email,completed
1053,451,2024-11-06,Social,completed
1054,1821,2024-11-30,Organic,completed
1055,134,2024-05-20,Email,completed
1056,3886,2024-10-28,Paid Search,completed
1057,2441,2024-01-12,Social,completed
1058,307,2024-11-06,Paid Search,completed
1059,781,2024-11-01,Social,completed
1060,2971,2024-07-29,Paid Search,completed
1061,2951,2024-07-29,Paid Search,completed
1062,1442,2024-09-20,Paid Search,cancelled
1063,616,2024-03-20,Email,completed
1064,2159,2024-06-11,Social,completed
1065,1111,2024-08-21,Paid Search,returned
1066,401,2024-12-22,Paid Search,completed
1067,1384,2024-09-22,Paid Search,completed
1068,3022,2024-02-07,Email,completed
1069,1405,2024-07-30,Paid Search,completed
1070,166,2024-08-25,Paid Search,completed
1071,489,2023-09-16,Organic,completed
1072,2405,2024-04-27,Organic,returned
1073,2101,2024-02-15,Email,completed
1074,2710,2024-03-08,Email,completed
1075,2301,2023-11-30,Paid Search,completed
1076,1995,2023-11-20,Organic,completed
1077,1899,2024-12-10,Email,completed
1078,3845,2023-03-26,Referral,completed
1079,3448,2024-01-27,Social,completed
1080,1508,2024-10-27,Paid Search,completed
1081,2631,2024-10-02,Paid Search,completed
1082,88,2024-12-15,Email,completed
1083,90,2024-08-18,Organic,completed
1084,1280,2024-11-16,Organic,completed
1085,3037,2023-07-30,Referral,completed
1086,3705,2024-04-01,Social,completed
1087,2737,2024-10-17,Social,completed
1088,2841,2023-12-18,Organic,cancelled
1089,133,2024-05-13,Social,completed
1090,3724,2024-04-09,Social,cancelled
1091,352,2024-11-30,Paid Search,completed
1092,3783,2024-01-22,Social,completed
1093,588,2024-12-03,Referral,completed
1094,136,2024-10-15,Referral,completed
1095,2267,2024-01-17,Organic,completed
1096,461,2023-07-10,Organic,completed
1097,119,2024-07-05,Paid Search,completed
1098,2693,2023-08-15,Social,completed
1099,2977,2024-01-18,Referral,completed
1100,1176,2024-03-25,Social,completed
1101,2150,2024-05-27,Email,completed
1102,2366,2024-08-22,Social,completed
1103,667,2024-12-15,Paid Search,completed
1104,1752,2024-02-26,Paid Search,completed
1105,2567,2024-12-29,Social,completed
1106,3554,2024-08-14,Social,completed
1107,1654,2024-09-25,Paid Search,completed
1108,2808,2024-10-26,Paid Search,completed
1109,2015,2024-04-20,Organic,returned
1110,2844,2024-07-12,Organic,completed
1111,3157,2024-10-06,Organic,completed
1112,2140,2024-09-11,Social,completed
1113,248,2024-12-02,Paid Search,completed
1114,3506,2024-01-27,Email,completed
1115,2420,2024-12-18,Organic,completed
1116,2419,2024-12-11,Referral,completed
1117,2048,2024-11-05,Paid Search,completed
1118,719,2024-07-29,Email,completed
1119,1944,2024-10-17,Organic,completed
1120,2159,2024-08-10,Paid Search,completed
1121,1511,2024-04-10,Organic,completed
1122,619,2024-12-09,Paid Search,completed
1123,3067,2024-03-19,Paid Search,completed
1124,1821,2024-10-19,Paid Search,completed
1125,2815,2024-01-24,Referral,completed
1126,190,2024-01-11,Email,cancelled
1127,2022,2024-02-20,Organic,completed
1128,303,2024-05-31,Paid Search,completed
1129,2956,2023-11-13,Paid Search,completed
1130,2340,2024-10-06,Referral,completed
1131,1800,2024-06-22,Social,completed
1132,3898,2024-07-29,Email,completed
1133,1305,2024-02-25,Paid Search,completed
1134,1673,2023-08-05,Social,completed
1135,2973,2023-12-13,Organic,completed
1136,2113,2023-08-25,Organic,completed
1137,2652,2024-09-15,Social,completed
1138,3913,2024-01-28,Social,completed
1139,2794,2024-08-15,Email,completed
1140,623,2024-09-09,Social,completed
1141,848,2023-08-14,Organic,completed
1142,3481,2024-11-11,Paid Search,completed
1143,195,2024-07-27,Organic,completed
1144,2047,2023-05-26,Social,completed
1145,3629,2024-06-01,Organic,completed
1146,3110,2024-05-20,Paid Search,returned
1147,472,2024-08-12,Organic,completed
1148,2983,2023-12-17,Social,completed
1149,1504,2024-02-19,Social,completed
1150,3614,2023-10-21,Organic,completed
1151,2305,2024-11-01,Organic,completed
1152,2208,2024-10-03,Paid Search,completed
1153,36,2024-07-04,Referral,completed
1154,1007,2023-12-12,Email,completed
1155,1627,2023-07-09,Paid Search,completed
1156,2921,2024-07-26,Email,completed
1157,2093,2024-04-30,Organic,completed
1158,3408,2024-04-08,Organic,completed
1159,138,2024-06-19,Social,completed
1160,1295,2024-03-01,Email,completed
1161,2410,2024-11-16,Organic,completed
1162,2653,2024-10-24,Email,completed
1163,2018,2024-03-15,Organic,completed
1164,1567,2024-05-28,Paid Search,returned
1165,296,2024-06-28,Email,completed
1166,2796,2024-06-04,Paid Search,completed
1167,3622,2024-10-04,Social,completed
1168,3238,2024-06-13,Organic,completed
1169,2819,2024-11-25,Social,completed
1170,2553,2024-12-13,Email,completed
1171,3097,2024-06-05,Organic,completed
1172,3111,2024-11-06,Organic,completed
1173,28,2024-06-27,Organic,completed
1174,1413,2024-12-24,Paid Search,completed
1175,3473,2024-11-23,Organic,completed
1176,3402,2024-03-11,Paid Search,completed
