order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-004429,2022-05-03,North,Consumer,Technology,Accessories,4,0.0,165.66,27.38
ORD-007431,2022-05-03,Central,Consumer,Technology,Networking,4,0.0,672.93,114.42
ORD-011541,2022-05-04,East,Consumer,Office Supplies,Paper,4,0.0,54.78,0.07
ORD-010018,2022-05-04,Central,Consumer,Office Supplies,Binders,1,0.2,35.37,4.89
ORD-005083,2022-05-04,West,Consumer,Furniture,Furnishings,5,0.2,72.53,-0.48
ORD-007334,2022-05-04,West,Consumer,Office Supplies,Binders,3,0.2,32.42,1.72
ORD-004635,2022-05-05,West,Consumer,Office Supplies,Labels,4,0.1,30.37,-7.19
ORD-000715,2022-05-05,West,Corporate,Office Supplies,Labels,5,0.0,44.56,0.22
ORD-008331,2022-05-05,West,Home Office,Office Supplies,Paper,3,0.0,42.13,-1.8
ORD-005762,2022-05-05,North,Consumer,Technology,Laptops,4,0.1,189.91,11.2
ORD-002606,2022-05-06,South,Consumer,Office Supplies,Storage,3,0.1,21.01,5.99
ORD-009377,2022-05-06,West,Corporate,Office Supplies,Binders,1,0.1,76.39,0.07
ORD-004114,2022-05-06,Central,Consumer,Technology,Phones,5,0.0,491.99,73.1
ORD-001777,2022-05-06,West,Consumer,Technology,Accessories,3,0.3,344.34,-10.39
ORD-007498,2022-05-06,South,Home Office,Office Supplies,Storage,4,0.1,84.06,13.79
ORD-007486,2022-05-06,West,Corporate,Furniture,Bookcases,1,0.1,150.14,-14.74
ORD-005659,2022-05-07,North,Corporate,Technology,Phones,5,0.2,254.5,12.53
ORD-011263,2022-05-07,Central,Consumer,Office Supplies,Art,2,0.0,58.09,8.42
ORD-004654,2022-05-07,South,Home Office,Technology,Phones,3,0.15,113.72,7.45
ORD-009616,2022-05-07,North,Home Office,Office Supplies,Labels,3,0.0,49.72,9.16
ORD-006745,2022-05-08,West,Consumer,Office Supplies,Storage,5,0.0,42.62,-4.44
ORD-002418,2022-05-08,East,Consumer,Technology,Accessories,4,0.0,336.35,53.07
ORD-006025,2022-05-08,South,Consumer,Furniture,Chairs,2,0.0,206.52,17.89
ORD-009451,2022-05-08,North,Consumer,Technology,Laptops,3,0.15,393.55,27.84
ORD-008204,2022-05-09,West,Consumer,Technology,Networking,4,0.2,82.89,9.09
ORD-000526,2022-05-09,Central,Home Office,Office Supplies,Paper,1,0.2,17.25,0.33
ORD-003186,2022-05-09,Central,Home Office,Furniture,Chairs,1,0.0,244.79,4.45
ORD-002313,2022-05-10,West,Corporate,Technology,Networking,1,0.1,316.57,37.75
ORD-009023,2022-05-10,North,Consumer,Technology,Phones,2,0.0,282.94,44.92
ORD-008070,2022-05-10,East,Consumer,Office Supplies,Paper,4,0.2,53.31,-12.17
ORD-006475,2022-05-10,West,Consumer,Technology,Phones,5,0.0,33.58,-0.66
ORD-001642,2022-05-10,South,Corporate,Furniture,Furnishings,1,0.0,182.3,2.92
ORD-009597,2022-05-10,Central,Consumer,Office Supplies,Binders,2,0.0,29.65,-4.04
ORD-007917,2022-05-11,West,Home Office,Technology,Accessories,1,0.0,201.19,27.79
ORD-003394,2022-05-11,East,Corporate,Furniture,Furnishings,1,0.2,47.84,2.93
ORD-007357,2022-05-11,North,Home Office,Technology,Laptops,1,0.0,337.04,60.22
ORD-005522,2022-05-11,West,Consumer,Office Supplies,Storage,3,0.0,37.46,12.61
ORD-001097,2022-05-11,North,Home Office,Furniture,Furnishings,2,0.15,357.71,-13.0
ORD-001936,2022-05-11,South,Corporate,Technology,Phones,3,0.1,27.28,2.58
ORD-005389,2022-05-11,East,Home Office,Office Supplies,Binders,5,0.1,57.8,6.18
ORD-008625,2022-05-11,East,Corporate,Office Supplies,Storage,2,0.3,102.69,-6.51
ORD-009692,2022-05-11,West,Consumer,Technology,Accessories,4,0.1,506.6,43.76
ORD-001866,2022-05-11,West,Corporate,Office Supplies,Binders,4,0.0,44.76,23.5
ORD-000174,2022-05-11,East,Home Office,Office Supplies,Labels,2,0.1,65.71,11.58
ORD-001717,2022-05-11,West,Corporate,Furniture,Chairs,4,0.0,432.18,4.78
ORD-003634,2022-05-11,South,Home Office,Office Supplies,Binders,1,0.0,16.57,-5.26
ORD-006127,2022-05-11,East,Corporate,Technology,Laptops,4,0.0,459.14,85.34
ORD-006315,2022-05-12,East,Consumer,Furniture,Tables,2,0.0,248.18,8.82
ORD-003874,2022-05-12,South,Consumer,Office Supplies,Labels,3,0.1,34.94,11.95
ORD-002764,2022-05-13,East,Consumer,Furniture,Bookcases,3,0.15,559.69,-18.24
ORD-000785,2022-05-13,East,Consumer,Technology,Networking,1,0.1,253.53,33.69
ORD-000292,2022-05-13,Central,Consumer,Office Supplies,Binders,1,0.0,66.05,22.91
ORD-006298,2022-05-13,East,Consumer,Furniture,Furnishings,1,0.1,734.22,-7.18
ORD-009121,2022-05-13,Central,Home Office,Technology,Laptops,4,0.2,220.62,13.14
ORD-000812,2022-05-13,East,Corporate,Furniture,Furnishings,5,0.0,114.72,6.3
ORD-002149,2022-05-14,Central,Corporate,Technology,Phones,1,0.2,166.34,13.81
ORD-004792,2022-05-14,South,Consumer,Furniture,Furnishings,3,0.15,217.33,-18.5
ORD-002019,2022-05-14,South,Corporate,Technology,Laptops,2,0.0,53.19,1.0
ORD-001545,2022-05-14,South,Consumer,Technology,Phones,2,0.0,415.26,82.92
ORD-003074,2022-05-14,South,Consumer,Office Supplies,Art,4,0.3,55.65,-5.0
ORD-007417,2022-05-14,South,Consumer,Office Supplies,Labels,4,0.0,9.72,1.19
ORD-004751,2022-05-14,North,Consumer,Office Supplies,Binders,3,0.2,39.64,14.19
ORD-007801,2022-05-15,West,Consumer,Technology,Phones,5,0.3,291.55,-4.78
ORD-007658,2022-05-15,Central,Corporate,Technology,Phones,5,0.1,242.51,32.98
ORD-007764,2022-05-15,Central,Consumer,Furniture,Bookcases,3,0.0,357.19,18.69
ORD-006083,2022-05-15,North,Consumer,Office Supplies,Paper,1,0.0,52.22,15.35
ORD-000103,2022-05-15,East,Home Office,Furniture,Tables,4,0.1,140.27,-5.22
ORD-006161,2022-05-15,East,Corporate,Technology,Laptops,1,0.15,253.24,22.64
ORD-010835,2022-05-16,East,Consumer,Technology,Laptops,5,0.0,152.51,27.68
ORD-001729,2022-05-16,South,Consumer,Office Supplies,Binders,4,0.0,24.06,6.88
ORD-000054,2022-05-16,South,Consumer,Furniture,Tables,5,0.0,21.24,19.18
ORD-000055,2022-05-16,South,Corporate,Office Supplies,Binders,5,0.3,38.86,-6.73
ORD-004759,2022-05-16,West,Consumer,Furniture,Tables,2,0.0,127.9,28.75
ORD-011451,2022-05-16,North,Home Office,Office Supplies,Paper,5,0.2,140.75,-2.08
ORD-009637,2022-05-16,East,Consumer,Office Supplies,Binders,4,0.15,17.85,4.6
ORD-007630,2022-05-16,Central,Consumer,Technology,Laptops,2,0.0,187.6,32.04
ORD-002718,2022-05-17,South,Corporate,Technology,Accessories,3,0.1,315.89,43.09
ORD-005367,2022-05-17,East,Consumer,Office Supplies,Paper,5,0.0,25.67,-0.41
ORD-009992,2022-05-17,East,Corporate,Furniture,Chairs,4,0.0,239.73,8.76
ORD-009458,2022-05-17,North,Consumer,Office Supplies,Art,3,0.0,85.3,-6.58
ORD-011576,2022-05-17,Central,Home Office,Technology,Laptops,1,0.0,457.45,61.0
ORD-007170,2022-05-17,West,Consumer,Furniture,Bookcases,4,0.3,143.89,-13.2
ORD-001473,2022-05-17,West,Consumer,Office Supplies,Binders,2,0.1,9.45,10.77
ORD-009822,2022-05-17,West,Home Office,Office Supplies,Labels,4,0.0,79.6,8.78
ORD-007048,2022-05-18,South,Consumer,Furniture,Tables,3,0.3,282.19,-50.62
ORD-006950,2022-05-18,Central,Consumer,Technology,Phones,2,0.2,281.93,21.34
ORD-006823,2022-05-18,East,Corporate,Office Supplies,Paper,3,0.0,34.14,-0.1
ORD-002422,2022-05-19,North,Home Office,Office Supplies,Paper,4,0.3,49.48,4.67
ORD-011708,2022-05-19,East,Home Office,Office Supplies,Binders,5,0.3,13.68,0.58
ORD-008991,2022-05-19,South,Corporate,Office Supplies,Art,5,0.1,27.16,3.1
ORD-004911,2022-05-19,West,Corporate,Technology,Laptops,3,0.2,511.82,12.16
ORD-005387,2022-05-20,West,Consumer,Office Supplies,Binders,2,0.2,43.81,11.61
ORD-004037,2022-05-20,South,Consumer,Technology,Accessories,2,0.0,491.34,64.44
ORD-009122,2022-05-20,East,Consumer,Technology,Accessories,2,0.15,718.68,47.63
ORD-008078,2022-05-20,East,Consumer,Technology,Laptops,4,0.2,725.67,28.38
ORD-011957,2022-05-20,West,Corporate,Furniture,Chairs,3,0.0,185.19,5.5
ORD-005028,2022-05-20,South,Consumer,Office Supplies,Art,5,0.1,15.11,-10.12
ORD-011813,2022-05-20,East,Home Office,Technology,Laptops,1,0.0,132.74,19.36
ORD-007428,2022-05-20,West,Corporate,Technology,Phones,1,0.1,251.14,22.59
ORD-007727,2022-05-20,South,Home Office,Technology,Phones,3,0.0,129.46,10.98
ORD-000227,2022-05-21,North,Consumer,Furniture,Tables,4,0.15,125.19,4.4
ORD-010897,2022-05-21,Central,Home Office,Office Supplies,Binders,4,0.2,4.68,-2.7
ORD-010327,2022-05-21,North,Corporate,Technology,Laptops,4,0.2,148.99,10.72
ORD-009244,2022-05-21,Central,Consumer,Technology,Laptops,4,0.0,536.89,82.2
ORD-005485,2022-05-21,West,Corporate,Technology,Accessories,5,0.0,318.28,54.67
ORD-000308,2022-05-22,South,Home Office,Technology,Networking,4,0.0,73.3,14.48
ORD-007798,2022-05-22,East,Consumer,Technology,Networking,4,0.0,552.8,95.07
ORD-003882,2022-05-22,South,Consumer,Technology,Networking,3,0.1,253.92,26.67
ORD-003026,2022-05-23,East,Home Office,Technology,Phones,1,0.1,291.39,40.32
ORD-007368,2022-05-24,Central,Consumer,Technology,Networking,5,0.0,236.36,33.43
ORD-001152,2022-05-24,South,Consumer,Office Supplies,Binders,1,0.1,27.11,-7.95
ORD-003217,2022-05-24,South,Consumer,Technology,Accessories,1,0.1,240.53,18.04
ORD-008323,2022-05-24,East,Consumer,Furniture,Tables,4,0.1,177.93,-18.42
ORD-006333,2022-05-24,Central,Consumer,Office Supplies,Paper,1,0.0,6.42,-4.72
ORD-010121,2022-05-25,West,Consumer,Office Supplies,Paper,3,0.15,49.94,0.6
ORD-009120,2022-05-25,North,Corporate,Technology,Laptops,1,0.1,782.37,80.6
ORD-001532,2022-05-25,North,Consumer,Office Supplies,Paper,1,0.15,28.18,-1.44
ORD-004243,2022-05-25,South,Consumer,Office Supplies,Binders,5,0.0,56.0,3.51
ORD-002101,2022-05-25,East,Corporate,Office Supplies,Art,5,0.2,6.37,-6.86
ORD-006942,2022-05-25,North,Consumer,Office Supplies,Paper,3,0.0,1.78,4.48
ORD-009318,2022-05-25,South,Consumer,Furniture,Bookcases,2,0.1,773.3,-17.51
ORD-007383,2022-05-25,North,Home Office,Office Supplies,Art,2,0.0,20.05,-4.0
ORD-001872,2022-05-25,West,Corporate,Furniture,Furnishings,3,0.1,35.8,-4.66
ORD-004879,2022-05-25,East,Consumer,Technology,Accessories,1,0.0,399.76,75.68
ORD-001448,2022-05-25,North,Corporate,Technology,Laptops,5,0.2,246.76,9.96
ORD-008570,2022-05-26,South,Consumer,Technology,Accessories,1,0.2,361.0,17.8
ORD-006512,2022-05-26,Central,Corporate,Office Supplies,Binders,2,0.15,14.39,7.39
ORD-004029,2022-05-26,South,Home Office,Office Supplies,Storage,2,0.0,16.77,-1.8
ORD-002699,2022-05-26,West,Corporate,Office Supplies,Art,1,0.2,1.07,-7.76
ORD-009634,2022-05-26,West,Corporate,Office Supplies,Binders,4,0.1,10.12,-4.87
ORD-000564,2022-05-26,East,Home Office,Technology,Phones,3,0.0,542.26,89.56
ORD-001563,2022-05-27,West,Home Office,Technology,Accessories,5,0.0,12.91,10.75
ORD-011883,2022-05-27,North,Corporate,Office Supplies,Storage,4,0.0,14.55,1.52
ORD-002686,2022-05-27,South,Corporate,Office Supplies,Storage,4,0.1,42.84,-2.15
ORD-002223,2022-05-28,South,Consumer,Office Supplies,Art,5,0.0,48.83,4.47
ORD-004005,2022-05-28,South,Corporate,Furniture,Tables,2,0.0,132.76,-3.4
ORD-008414,2022-05-28,Central,Consumer,Technology,Accessories,4,0.0,783.6,136.67
ORD-004077,2022-05-28,Central,Consumer,Technology,Networking,4,0.3,107.66,0.68
ORD-000167,2022-05-28,East,Consumer,Office Supplies,Art,1,0.0,66.08,7.09
ORD-008867,2022-05-28,West,Home Office,Office Supplies,Binders,2,0.1,33.94,-15.43
ORD-000062,2022-05-28,North,Home Office,Technology,Laptops,1,0.2,113.79,5.93
ORD-010653,2022-05-28,East,Corporate,Technology,Phones,4,0.0,505.05,88.59
ORD-005330,2022-05-28,West,Consumer,Furniture,Tables,5,0.15,195.77,-22.23
ORD-009160,2022-05-29,Central,Home Office,Office Supplies,Paper,3,0.1,20.15,5.71
ORD-002385,2022-05-29,West,Consumer,Furniture,Furnishings,4,0.15,640.8,-38.3
ORD-009005,2022-05-29,Central,Corporate,Furniture,Bookcases,2,0.3,108.07,-10.48
ORD-003830,2022-05-29,West,Home Office,Office Supplies,Art,3,0.15,25.41,-2.03
ORD-003898,2022-05-29,South,Consumer,Technology,Phones,1,0.0,619.27,95.78
ORD-002999,2022-05-29,Central,Consumer,Furniture,Chairs,3,0.0,71.43,2.21
ORD-010560,2022-05-29,East,Home Office,Office Supplies,Art,5,0.15,19.81,7.87
ORD-000940,2022-05-29,North,Home Office,Technology,Networking,4,0.1,243.32,15.86
ORD-009471,2022-05-30,West,Consumer,Office Supplies,Labels,4,0.15,90.27,9.82
ORD-003897,2022-05-30,West,Consumer,Office Supplies,Binders,1,0.15,26.03,-6.66
ORD-006454,2022-05-30,South,Corporate,Technology,Accessories,4,0.0,111.6,13.04
ORD-003201,2022-05-30,Central,Home Office,Technology,Networking,2,0.0,148.46,31.54
ORD-011002,2022-05-30,West,Consumer,Technology,Accessories,1,0.1,685.07,67.07
ORD-011765,2022-05-30,East,Consumer,Technology,Networking,2,0.2,347.4,25.34
ORD-000361,2022-05-30,North,Home Office,Office Supplies,Storage,5,0.15,15.99,1.47
ORD-001342,2022-05-30,South,Consumer,Furniture,Tables,3,0.15,59.06,-12.79
ORD-008744,2022-05-31,South,Consumer,Furniture,Bookcases,2,0.0,209.72,5.71
ORD-010730,2022-05-31,West,Corporate,Office Supplies,Labels,2,0.1,49.99,6.51
ORD-007356,2022-05-31,West,Home Office,Office Supplies,Labels,4,0.0,23.12,9.89
ORD-001270,2022-05-31,Central,Consumer,Technology,Accessories,5,0.1,339.35,37.2
ORD-002482,2022-06-01,East,Corporate,Furniture,Chairs,5,0.0,346.4,18.66
ORD-009436,2022-06-01,North,Corporate,Office Supplies,Paper,2,0.0,47.91,6.84
ORD-010830,2022-06-01,West,Corporate,Technology,Accessories,2,0.3,280.64,-8.48
ORD-004947,2022-06-01,South,Corporate,Technology,Phones,2,0.0,378.3,71.45
ORD-003885,2022-06-01,South,Consumer,Furniture,Bookcases,5,0.3,60.83,1.8
ORD-010862,2022-06-01,North,Consumer,Office Supplies,Labels,3,0.15,16.07,-7.0
ORD-003188,2022-06-01,North,Consumer,Furniture,Tables,1,0.3,10.84,0.84
ORD-008120,2022-06-01,South,Home Office,Office Supplies,Binders,3,0.15,28.54,6.86
ORD-004216,2022-06-01,West,Home Office,Furniture,Furnishings,5,0.1,173.94,-4.91
ORD-006216,2022-06-01,East,Corporate,Office Supplies,Binders,2,0.0,27.5,1.6
ORD-011364,2022-06-01,East,Consumer,Furniture,Furnishings,5,0.0,261.14,1.34
ORD-000427,2022-06-02,North,Corporate,Office Supplies,Labels,1,0.0,49.92,5.88
ORD-010941,2022-06-02,South,Corporate,Office Supplies,Binders,4,0.15,23.0,2.43
ORD-006373,2022-06-02,East,Consumer,Furniture,Furnishings,2,0.0,310.19,10.49
ORD-008756,2022-06-02,West,Corporate,Technology,Accessories,2,0.0,434.29,77.9
ORD-000285,2022-06-03,South,Corporate,Office Supplies,Art,5,0.0,79.51,9.05
ORD-001130,2022-06-03,North,Home Office,Office Supplies,Storage,1,0.15,41.93,1.55
ORD-000746,2022-06-03,North,Home Office,Office Supplies,Labels,4,0.15,21.56,-9.44
ORD-005848,2022-06-03,North,Corporate,Technology,Networking,1,0.0,341.6,50.57
ORD-008858,2022-06-03,South,Consumer,Office Supplies,Art,4,0.1,72.25,-5.52
ORD-009047,2022-06-03,North,Consumer,Furniture,Furnishings,4,0.1,38.91,-2.55
ORD-011971,2022-06-03,North,Consumer,Technology,Accessories,1,0.0,1408.98,239.98
ORD-004380,2022-06-03,North,Consumer,Technology,Laptops,3,0.1,254.08,19.3
ORD-000061,2022-06-03,West,Consumer,Technology,Laptops,3,0.15,440.38,34.6
ORD-007540,2022-06-04,South,Consumer,Office Supplies,Paper,2,0.0,17.58,1.52
ORD-006381,2022-06-04,West,Consumer,Office Supplies,Storage,5,0.15,39.87,-4.98
ORD-009601,2022-06-04,South,Consumer,Technology,Phones,5,0.0,165.27,20.65
ORD-009844,2022-06-04,South,Consumer,Furniture,Tables,1,0.15,78.94,-5.48
ORD-005751,2022-06-04,South,Consumer,Furniture,Tables,3,0.1,344.03,-17.83
ORD-005285,2022-06-05,North,Corporate,Technology,Networking,2,0.0,223.26,35.77
ORD-008569,2022-06-05,South,Corporate,Office Supplies,Binders,3,0.0,1.78,-6.54
ORD-000019,2022-06-05,Central,Corporate,Furniture,Bookcases,3,0.0,225.75,13.31
ORD-009100,2022-06-05,South,Home Office,Furniture,Bookcases,4,0.1,56.62,2.77
ORD-001037,2022-06-05,South,Consumer,Office Supplies,Binders,1,0.0,48.44,8.61
ORD-011094,2022-06-05,South,Home Office,Furniture,Tables,2,0.1,217.65,1.78
ORD-006204,2022-06-05,East,Home Office,Office Supplies,Art,5,0.0,62.93,7.42
ORD-008690,2022-06-06,West,Consumer,Technology,Accessories,4,0.0,63.02,8.94
ORD-000130,2022-06-06,South,Corporate,Technology,Accessories,4,0.0,485.9,83.83
ORD-001726,2022-06-06,South,Corporate,Office Supplies,Art,1,0.1,25.01,10.84
ORD-004851,2022-06-07,West,Consumer,Technology,Networking,5,0.1,381.09,42.8
ORD-008844,2022-06-07,West,Corporate,Office Supplies,Labels,4,0.0,10.1,2.18
ORD-010135,2022-06-07,West,Corporate,Office Supplies,Storage,4,0.1,43.65,-1.99
ORD-007777,2022-06-07,North,Corporate,Technology,Phones,4,0.15,314.93,23.63
ORD-000767,2022-06-07,East,Home Office,Technology,Accessories,3,0.0,602.03,118.05
ORD-002689,2022-06-07,South,Consumer,Office Supplies,Art,2,0.3,45.11,-0.6
ORD-011007,2022-06-07,North,Home Office,Office Supplies,Labels,5,0.15,26.55,-7.38
ORD-003938,2022-06-07,North,Consumer,Furniture,Chairs,2,0.15,334.54,-20.96
ORD-001612,2022-06-08,South,Consumer,Technology,Laptops,2,0.3,688.05,-3.78
ORD-002754,2022-06-08,South,Corporate,Furniture,Chairs,2,0.0,387.83,13.14
ORD-002632,2022-06-08,South,Corporate,Office Supplies,Paper,2,0.2,20.2,6.48
ORD-004566,2022-06-08,South,Corporate,Technology,Networking,4,0.1,76.62,19.02
ORD-002207,2022-06-08,East,Consumer,Office Supplies,Storage,4,0.15,84.57,0.47
ORD-009328,2022-06-09,East,Corporate,Furniture,Bookcases,4,0.1,387.67,-22.6
ORD-004208,2022-06-09,Central,Home Office,Technology,Networking,2,0.3,62.78,3.98
ORD-008987,2022-06-10,South,Consumer,Furniture,Bookcases,2,0.2,107.61,-9.03
ORD-002859,2022-06-10,North,Corporate,Technology,Phones,1,0.15,105.39,12.64
ORD-008921,2022-06-10,West,Home Office,Furniture,Bookcases,2,0.1,198.06,-14.17
ORD-002562,2022-06-10,South,Corporate,Office Supplies,Paper,1,0.1,16.48,-1.79
ORD-004044,2022-06-10,West,Home Office,Technology,Laptops,3,0.0,178.22,24.01
ORD-007803,2022-06-10,East,Consumer,Technology,Networking,5,0.0,344.1,45.11
ORD-004752,2022-06-10,West,Consumer,Technology,Networking,1,0.1,740.75,81.64
ORD-007769,2022-06-11,West,Corporate,Office Supplies,Art,5,0.15,93.21,-13.45
ORD-003710,2022-06-11,East,Corporate,Furniture,Bookcases,2,0.0,59.84,-7.47
ORD-007189,2022-06-11,West,Consumer,Office Supplies,Binders,3,0.0,11.83,-13.84
ORD-008687,2022-06-11,East,Consumer,Office Supplies,Storage,4,0.0,41.39,-15.64
ORD-005126,2022-06-11,North,Consumer,Office Supplies,Paper,4,0.0,34.82,11.76
ORD-007623,2022-06-11,East,Consumer,Office Supplies,Storage,3,0.2,65.49,7.68
ORD-006548,2022-06-11,Central,Consumer,Technology,Networking,2,0.0,485.52,87.02
ORD-006546,2022-06-11,North,Corporate,Office Supplies,Art,4,0.2,11.4,5.52
ORD-011564,2022-06-11,South,Consumer,Office Supplies,Storage,1,0.0,2.82,9.18
ORD-007882,2022-06-12,West,Corporate,Technology,Phones,2,0.15,100.23,21.25
ORD-010000,2022-06-12,South,Consumer,Office Supplies,Paper,2,0.3,73.3,-9.37
ORD-007408,2022-06-12,North,Corporate,Office Supplies,Storage,5,0.1,46.44,4.48
ORD-011224,2022-06-12,Central,Consumer,Office Supplies,Storage,2,0.3,24.72,-0.99
ORD-001242,2022-06-12,South,Consumer,Office Supplies,Binders,1,0.0,78.14,22.12
ORD-010014,2022-06-12,South,Corporate,Technology,Networking,4,0.0,160.04,15.64
ORD-007570,2022-06-12,North,Corporate,Furniture,Tables,2,0.0,307.67,10.03
ORD-000914,2022-06-13,Central,Consumer,Furniture,Chairs,2,0.0,327.91,11.55
ORD-003865,2022-06-13,West,Consumer,Office Supplies,Paper,1,0.0,33.4,1.13
ORD-008591,2022-06-13,West,Consumer,Technology,Networking,2,0.15,383.44,28.53
ORD-003774,2022-06-13,North,Consumer,Office Supplies,Storage,2,0.1,9.78,-9.79
ORD-006199,2022-06-13,West,Corporate,Office Supplies,Binders,2,0.2,47.25,12.39
ORD-002696,2022-06-13,North,Corporate,Technology,Laptops,3,0.0,145.03,24.85
ORD-003559,2022-06-13,West,Corporate,Office Supplies,Art,2,0.0,25.27,9.55
ORD-004281,2022-06-14,West,Home Office,Technology,Laptops,2,0.0,293.1,43.32
ORD-008489,2022-06-14,South,Corporate,Technology,Phones,5,0.2,173.1,6.61
ORD-011184,2022-06-14,West,Consumer,Office Supplies,Storage,4,0.0,71.31,-0.71
ORD-000002,2022-06-14,East,Consumer,Office Supplies,Binders,4,0.0,24.0,2.08
ORD-005507,2022-06-14,Central,Home Office,Office Supplies,Labels,2,0.15,243.21,10.66
ORD-010475,2022-06-15,West,Home Office,Office Supplies,Storage,1,0.3,10.5,7.84
ORD-006851,2022-06-15,South,Home Office,Furniture,Furnishings,1,0.0,234.94,-3.11
ORD-004282,2022-06-15,East,Consumer,Office Supplies,Binders,5,0.0,35.5,-1.88
ORD-000725,2022-06-15,East,Consumer,Technology,Networking,2,0.15,448.36,20.12
ORD-001223,2022-06-15,East,Consumer,Office Supplies,Labels,5,0.0,40.93,1.31
ORD-002244,2022-06-16,West,Consumer,Office Supplies,Paper,1,0.0,44.11,2.01
ORD-002459,2022-06-16,South,Home Office,Office Supplies,Storage,3,0.15,9.79,-0.08
ORD-005511,2022-06-16,West,Consumer,Office Supplies,Paper,2,0.1,81.52,13.27
ORD-009559,2022-06-16,North,Home Office,Office Supplies,Art,5,0.2,81.81,10.47
ORD-004849,2022-06-17,North,Consumer,Furniture,Chairs,3,0.0,29.95,-0.3
ORD-010893,2022-06-17,Central,Consumer,Office Supplies,Art,4,0.0,50.94,0.9
ORD-005859,2022-06-17,West,Corporate,Office Supplies,Art,4,0.2,44.94,-2.87
ORD-007906,2022-06-18,East,Consumer,Office Supplies,Labels,3,0.2,7.02,-2.72
ORD-002409,2022-06-18,Central,Consumer,Technology,Phones,4,0.0,256.43,30.24
ORD-001121,2022-06-18,East,Consumer,Furniture,Chairs,4,0.15,729.66,-29.25
ORD-005371,2022-06-18,East,Consumer,Technology,Accessories,1,0.0,199.94,30.88
ORD-007426,2022-06-18,West,Corporate,Office Supplies,Paper,2,0.0,30.0,1.0
ORD-008637,2022-06-18,North,Consumer,Furniture,Bookcases,2,0.2,159.6,-13.31
ORD-011869,2022-06-18,West,Consumer,Technology,Networking,3,0.15,88.07,17.86
ORD-004394,2022-06-18,South,Home Office,Office Supplies,Labels,4,0.15,15.46,-5.82
ORD-009095,2022-06-18,North,Consumer,Furniture,Bookcases,5,0.0,217.92,9.55
ORD-003555,2022-06-18,West,Consumer,Furniture,Tables,4,0.15,301.35,-13.79
ORD-006389,2022-06-18,East,Corporate,Office Supplies,Labels,1,0.15,34.13,7.53
ORD-000432,2022-06-18,South,Corporate,Technology,Phones,5,0.1,296.35,37.94
